uid,use_coupon_percentage
14051432,0.01
14706364,0.02
4876397,0.01
13789298,0.04
4352116,0.02
14575733,0.02
987497,0.02
12740732,0.02
3303549,0.02
5924994,0.01
10905732,0.02
13265033,0.01
6711437,0.01
7235727,0.01
12216464,0.01
15361731,0.06
3303572,0.01
4090010,0.02
13744766,0.01
2779296,0.01
3565729,0.01
5138599,0.02
14837931,0.01
14051500,0.01
10643631,0.05
3041458,0.04
13789365,0.09
2517176,0.01
5138617,0.01
4876475,0.02
14313665,0.02
2255048,0.01
12478666,0.02
13265099,0.02
3041496,0.01
10381532,0.02
11954400,0.02
13527266,0.06
15100131,0.04
2255078,0.02
644060,0.01
1468657,0.01
13002998,0.02
14575865,0.01
5925115,0.01
5662972,0.07
11954431,0.02
14313732,0.02
14313733,0.02
10119431,0.01
14704964,0.01
10905866,0.02
12478732,0.01
14838031,0.01
11430165,0.01
11430166,0.01
13003032,0.02
13003033,0.01
13282131,0.02
1992988,0.04
15012231,0.01
14051631,0.01
4614448,0.02
1206581,0.07
11430199,0.04
12216632,0.02
11168064,0.02
13527365,0.05
14313798,0.01
14313799,0.04
15100232,0.10
3828043,0.02
14051664,0.02
10643798,0.05
3828055,0.05
1730905,0.01
13003098,0.02
5138782,0.01
2255204,0.01
14313832,0.04
13265264,0.02
14838133,0.01
4876662,0.01
10643831,0.01
11430266,0.05
13003132,0.02
15362431,0.02
6973825,0.02
10381698,0.02
11168131,0.01
11954565,0.04
12740998,0.05
12740999,0.09
14313864,0.01
157420,0.05
14313866,0.02
5925259,0.02
6711692,0.06
3565965,0.01
12478864,0.01
14051733,0.02
14838166,0.01
10643866,0.04
14313199,0.01
12216733,0.01
15362465,0.02
11168165,0.02
15100332,0.02
14487965,0.01
11923099,0.02
12478899,0.01
14838198,0.05
10643898,0.02
12216764,0.01
944574,0.02
13003200,0.02
14576065,0.04
14576066,0.02
10986399,0.02
26358,0.05
11168198,0.02
12741065,0.07
6187468,0.02
1206733,0.01
6711758,0.14
6654140,0.01
10643931,0.01
6055674,0.01
11430366,0.07
420321,0.05
15362531,0.04
14576100,0.01
10381798,0.02
13745233,0.05
14837500,0.04
10162599,0.01
13527533,0.01
15100400,0.15
11692533,0.04
13265400,0.02
1993213,0.04
11430398,0.04
11430399,0.01
12216832,0.02
12216833,0.01
4352514,0.02
11168264,0.02
11168265,0.01
158218,0.01
5663243,0.01
1731087,0.01
15100432,0.02
1731090,0.05
10119699,0.06
14051864,0.01
13265433,0.15
14838298,0.01
14838299,0.04
15062864,0.06
13003298,0.01
1468965,0.01
14576166,0.02
4090409,0.01
12871431,0.02
420399,0.04
2517558,0.01
3041850,0.01
878174,0.01
10644032,0.01
1468997,0.01
158283,0.01
2779730,0.06
3304019,0.02
682580,0.04
4570212,0.01
12479066,0.02
13265500,0.01
6974045,0.01
14838366,0.01
5663331,0.01
1469028,0.04
4045927,0.02
11954798,0.02
11954800,0.07
13527665,0.01
13527666,0.02
10119798,0.05
10906233,0.02
14051964,0.02
14051965,0.02
10118933,0.17
1469057,0.01
682626,0.01
10644100,0.02
11691798,0.01
3041928,0.01
6974091,0.04
10381964,0.06
3732573,0.02
11954831,0.01
12741265,0.01
2255508,0.02
10119831,0.12
682648,0.01
13265564,0.05
14052000,0.01
13789865,0.02
13439431,0.01
11954864,0.02
11692731,0.01
12479164,0.02
12479165,0.01
12479166,0.02
6449856,0.02
1206980,0.02
13003464,0.02
463309,0.02
4614865,0.02
11954898,0.04
1469140,0.02
6712021,0.02
14314199,0.02
6974169,0.02
6712026,0.06
2517723,0.01
1993436,0.01
13265631,0.02
12479200,0.01
682728,0.01
4090602,0.16
944883,0.02
12741366,0.02
14314231,0.02
12479231,0.01
12259798,0.01
11430664,0.02
5663498,0.09
2255627,0.05
6974221,0.02
15362832,0.04
3566353,0.01
7236373,0.01
12741399,0.01
13527833,0.04
15100700,0.01
12479266,0.01
14576433,0.01
4877109,0.01
13527865,0.01
4090682,0.01
4877123,0.01
14052165,0.01
6187846,0.02
14838599,0.01
10644300,0.02
12217165,0.04
1207118,0.01
5181923,0.01
10382164,0.02
12741465,0.02
2779995,0.02
1731421,0.01
1207135,0.01
4352864,0.01
2385725,0.02
6974326,0.01
12741498,0.01
1686677,0.01
10906498,0.02
12479364,0.02
158598,0.02
14052231,0.02
11430798,0.12
11430800,0.02
13003666,0.05
5663637,0.02
3740143,0.04
13527964,0.02
12741533,0.01
1993634,0.02
10906531,0.02
6754801,0.02
14838698,0.01
4352940,0.02
2822642,0.01
1469360,0.02
14575432,0.02
13003699,0.01
5925812,0.02
10992798,0.01
4877239,0.01
11168698,0.01
12741564,0.01
10120131,0.01
10120133,0.01
13265866,0.01
945103,0.01
11473400,0.04
12217300,0.01
11167566,0.05
3566552,0.01
4090842,0.01
11168731,0.05
2255839,0.05
10120164,0.05
4500740,0.01
5269329,0.04
6450153,0.02
13265899,0.02
13265900,0.02
11036498,0.02
12217333,0.01
2780152,0.01
3566587,0.02
6188028,0.04
6712318,0.01
11955200,0.01
12741633,0.01
14314500,0.01
2255879,0.01
10906632,0.01
12479498,0.05
12479500,0.04
3828752,0.02
6237043,0.01
12217364,0.05
3304469,0.04
10905433,0.01
14576665,0.02
5181607,0.01
12741665,0.04
4353060,0.07
15100966,0.02
3042345,0.02
13265964,0.01
14052398,0.01
14052400,0.04
5094579,0.01
13003832,0.16
14531764,0.04
4353085,0.02
3566655,0.01
11168832,0.06
2780225,0.02
13528132,0.01
4877383,0.02
15101000,0.01
10906699,0.01
10906700,0.01
12479565,0.02
10644564,0.07
5139542,0.05
1469527,0.01
14576733,0.01
11955299,0.10
945252,0.01
5401703,0.04
15101033,0.01
10120299,0.01
10818066,0.01
14052466,0.02
10644598,0.02
6188153,0.02
13790331,0.02
420988,0.02
13483200,0.04
12741766,0.01
14314631,0.02
3958636,0.02
4615308,0.09
4353165,0.04
11693200,0.07
10644633,0.01
683162,0.07
13003933,0.01
3304606,0.01
11168933,0.09
1993894,0.04
14314665,0.01
11693233,0.07
11431100,0.02
1993917,0.01
3383430,0.02
14576832,0.01
10382531,0.02
12741831,0.02
14314700,0.02
10906832,0.02
421073,0.02
2256084,0.04
4353239,0.05
158937,0.04
11431132,0.06
13004000,0.04
13790433,0.02
11955431,0.01
2256105,0.01
14357031,0.01
4877549,0.01
10906865,0.12
2362134,0.04
13266164,0.01
12479733,0.10
14052599,0.06
14839033,0.01
11431164,0.01
683265,0.05
11169031,0.01
5139722,0.04
12741899,0.01
4220802,0.02
3566862,0.02
6712597,0.15
14839065,0.04
10644764,0.01
5664030,0.05
13790499,0.01
421156,0.01
15492998,0.01
13614300,0.01
12741932,0.02
2256178,0.02
11693365,0.02
3829046,0.02
14839098,0.02
6712635,0.01
10644799,0.06
11431233,0.05
13004098,0.02
683332,0.04
1207621,0.01
15363400,0.01
1731914,0.02
5401933,0.05
12741966,0.01
5664080,0.01
15101265,0.07
159063,0.02
683358,0.01
13004132,0.01
13004133,0.04
4877672,0.01
3304810,0.02
11955566,0.05
12741999,0.06
12742000,0.09
13528433,0.02
4615538,0.01
12479866,0.01
13266300,0.01
1207679,0.01
11431300,0.02
14577033,0.02
10382732,0.02
11169165,0.07
11169166,0.04
13528464,0.01
2604270,0.02
10905498,0.06
6188446,0.01
14182299,0.02
13004199,0.04
13004200,0.02
5926314,0.02
13876466,0.01
5664174,0.01
12742065,0.01
14839233,0.02
11431364,0.01
10644933,0.05
4877767,0.01
15363531,0.01
15363532,0.06
10382799,0.01
11169233,0.01
1469907,0.02
14314965,0.01
15101399,0.06
5664216,0.01
7237082,0.02
2256347,0.02
11693532,0.02
12479966,0.06
14839264,0.02
14839266,0.01
5139940,0.01
11431399,0.11
13004265,0.04
4877807,0.01
12742132,0.01
13528565,0.02
1207800,0.01
11910399,0.05
10907132,0.01
11396700,0.01
14181264,0.04
14839300,0.01
1994246,0.01
11431433,0.05
4091402,0.04
945675,0.01
14577165,0.16
11169298,0.01
11955732,0.02
1732117,0.02
1207837,0.01
11693600,0.02
5926439,0.01
5575260,0.05
12217898,0.02
13004333,0.01
6712878,0.05
1470001,0.04
12959200,0.02
6667529,0.01
13528632,0.01
14315065,0.05
14839365,0.05
11431498,0.02
1207887,0.01
4745145,0.01
2780762,0.04
5664350,0.01
5050981,0.02
13004400,0.04
6712945,0.01
14577266,0.01
1732213,0.01
11955833,0.02
10523800,0.02
14315133,0.04
12172565,0.01
10120833,0.05
14536565,0.02
2780808,0.01
12646065,0.07
159371,0.01
1207948,0.01
1470094,0.04
11255064,0.01
4091539,0.01
15363733,0.02
10382999,0.01
11955864,0.01
11169433,0.05
11955866,0.01
14315164,0.05
1470113,0.01
10907298,0.02
10907299,0.06
11693733,0.04
1470118,0.02
13266599,0.04
10337564,0.01
3305131,0.02
4615854,0.07
6975154,0.02
5140157,0.06
1994430,0.05
15101633,0.01
4615876,0.02
6975173,0.02
14053066,0.02
1994445,0.01
1208020,0.01
4353752,0.01
11955933,0.04
12742366,0.04
15056165,0.01
5140192,0.11
10907365,0.01
11693800,0.01
159469,0.07
11431666,0.01
3567352,0.02
10383099,0.04
683773,0.01
14619264,0.02
14315266,0.01
4353796,0.02
11693832,0.01
6188809,0.02
15405698,0.14
3567385,0.01
11169566,0.02
13701765,0.01
13528865,0.01
10120999,0.01
10907432,0.02
14053165,0.02
14839599,0.02
5140272,0.06
5140276,0.01
6450997,0.04
13004600,0.05
4091707,0.01
945980,0.07
10383165,0.01
11956031,0.01
14315331,0.01
15101764,0.06
159562,0.05
11693900,0.11
14053200,0.01
10645332,0.07
13004631,0.02
3089377,0.01
10162831,0.02
15363933,0.02
11169632,0.05
3829603,0.02
3829604,0.02
946022,0.04
15101799,0.05
4616040,0.01
1730535,0.01
14839665,0.02
1599465,0.01
4616056,0.04
6451069,0.01
10383232,0.02
4353925,0.02
14315400,0.02
10121098,0.02
10907531,0.02
10121100,0.01
3043215,0.01
13266833,0.01
12218264,0.06
12085231,0.05
10383264,0.01
11956131,0.05
1732517,0.04
12444199,0.05
10907565,0.02
12480431,0.04
2781104,0.01
13266865,0.02
5140407,0.05
12714800,0.01
10556064,0.02
11169731,0.01
11169733,0.01
5402566,0.01
6975434,0.01
3829710,0.01
10907599,0.05
11694033,0.17
14053331,0.05
14053332,0.02
4169070,0.02
5653007,0.02
4091865,0.01
11431898,0.02
638287,0.04
6187002,0.01
12742631,0.01
13529064,0.01
13529065,0.02
13529066,0.05
5402604,0.01
4616174,0.01
11694064,0.02
12480499,0.01
14488233,0.07
10645498,0.02
4878331,0.01
12218364,0.01
1732607,0.01
4091906,0.04
10383364,0.06
12742664,0.12
12784300,0.07
15101964,0.02
946190,0.01
3829775,0.02
1732626,0.04
12112499,0.01
14839833,0.05
10645531,0.02
12218399,0.02
7250424,0.01
11169832,0.01
1686877,0.01
1470512,0.02
12480564,0.05
12480565,0.02
14839864,0.05
1470521,0.01
10645565,0.02
13004864,0.04
6451267,0.01
14577733,0.01
10383433,0.02
11956298,0.01
6361783,0.01
11956300,0.01
14315599,0.01
15102033,0.12
4354130,0.02
10121299,0.07
11694166,0.01
12480600,0.05
6451289,0.01
11432031,0.01
12218464,0.02
13004899,0.02
4308326,0.01
4878441,0.02
11956332,0.01
3305582,0.05
10993000,0.01
946291,0.01
1732724,0.06
422006,0.01
12480632,0.06
14839933,0.01
10645632,0.01
13004932,0.01
7279297,0.01
15364233,0.06
4354188,0.01
2196313,0.01
6189199,0.01
13529232,0.01
2781331,0.01
1732768,0.02
3305634,0.01
14313499,0.02
12218533,0.02
13004966,0.01
1208488,0.05
159917,0.02
5402798,0.01
6189231,0.02
1994928,0.01
2519217,0.01
3043506,0.04
1424755,0.01
14315700,0.01
11694266,0.01
2781372,0.01
11432131,0.19
10645700,0.02
12218565,0.02
5140679,0.01
13791433,0.01
11449098,0.05
11169998,0.02
5664975,0.01
12742864,0.01
12742865,0.01
12742866,0.15
4092115,0.01
4264654,0.01
15102166,0.06
1994967,0.01
10121432,0.01
13267164,0.14
12480733,0.01
14840031,0.01
1732832,0.01
11560998,0.01
12218598,0.02
13791465,0.01
11170032,0.04
2519283,0.01
4354293,0.01
3567866,0.01
3043580,0.02
14053633,0.01
14840066,0.02
14706731,0.01
10645765,0.01
5207836,0.01
10366699,0.02
3567880,0.01
12218633,0.01
2781450,0.01
3565613,0.01
946450,0.01
7237907,0.02
684312,0.01
3567899,0.04
4878621,0.01
13267231,0.02
13267232,0.10
5007408,0.01
5927202,0.01
4264667,0.01
1470758,0.02
6901271,0.01
4616494,0.01
2519343,0.02
14315831,0.02
3565620,0.04
10121532,0.02
422205,0.04
4354366,0.27
5927231,0.01
11694400,0.02
12480833,0.04
13352331,0.01
3567940,0.02
11432264,0.02
11432265,0.01
11432266,0.09
13005133,0.02
11956566,0.01
13529432,0.04
15102298,0.05
10121566,0.01
11694432,0.02
11694433,0.01
14053733,0.05
14840166,0.02
5927273,0.01
11432298,0.01
13005166,0.02
13791599,0.04
14578033,0.01
15364466,0.01
10383733,0.04
160119,0.04
11517332,0.02
10121598,0.01
14488299,0.02
2257284,0.01
10645900,0.05
12218765,0.04
13005199,0.01
3259800,0.07
4354450,0.01
15364499,0.14
10383764,0.02
11170199,0.10
14315931,0.09
5665183,0.02
10121632,0.01
2298608,0.02
4046235,0.04
12480933,0.07
4616614,0.01
14840231,0.02
7191964,0.01
10645932,0.02
11432366,0.01
12218799,0.06
14211799,0.04
376222,0.02
10383798,0.01
11170231,0.01
13529532,0.02
15102400,0.01
160195,0.01
1470916,0.01
14840264,0.09
10645966,0.05
13899199,0.04
15364566,0.10
10383831,0.02
10383833,0.02
1470941,0.01
3305954,0.01
1470948,0.01
11694565,0.04
12480998,0.02
14053866,0.06
5927404,0.05
11432431,0.02
4878832,0.02
1733106,0.02
14578164,0.01
10584933,0.06
1470970,0.01
4133631,0.02
11956732,0.02
14269866,0.02
6975998,0.12
14316031,0.01
15102466,0.02
14840331,0.01
2519564,0.01
14840333,0.01
14578198,0.02
13832964,0.01
10383898,0.01
6449242,0.02
12743198,0.01
14316066,0.01
10121765,0.01
11694632,0.07
12481065,0.05
13267498,0.02
13267499,0.02
14840365,0.05
6189618,0.01
422455,0.01
15364665,0.01
2257466,0.02
10383931,0.02
10383933,0.01
5927488,0.01
7238209,0.01
14316100,0.02
10121798,0.04
12481098,0.01
14840398,0.02
10646099,0.05
2257495,0.01
14578264,0.01
12784399,0.02
4092519,0.02
11694699,0.02
2257516,0.06
4354670,0.01
10646132,0.01
3568246,0.01
4092535,0.01
12219000,0.17
11956864,0.01
14316165,0.04
813164,0.01
12481164,0.05
7238285,0.01
1471118,0.01
13267600,0.01
10646165,0.02
946838,0.01
1733271,0.02
4092574,0.02
10384031,0.01
1733282,0.01
12743331,0.01
13529764,0.06
13529765,0.02
14316198,0.02
3830439,0.02
6189736,0.01
160425,0.01
12481198,0.05
2257589,0.01
3830454,0.02
6189753,0.01
13005498,0.04
1733309,0.01
14578366,0.02
10384064,0.11
3044036,0.02
12743365,0.01
15102665,0.01
13267664,0.02
12481233,0.02
14840532,0.42
14840533,0.02
3306200,0.01
10646233,0.02
6976218,0.02
13791965,0.01
6189790,0.20
15364832,0.01
10384099,0.11
14138833,0.05
11342631,0.01
3044078,0.01
4879087,0.01
12481264,0.01
13267699,0.01
946940,0.06
13005566,0.05
14578431,0.04
13792000,0.02
10384131,0.02
11170566,0.01
4092684,0.01
6976269,0.01
1209102,0.01
10122000,0.02
4092689,0.01
11694866,0.01
5141267,0.05
14840600,0.04
10646299,0.01
3216176,0.01
10384164,0.02
5665573,0.01
11170599,0.02
11170600,0.04
14316331,0.01
14357298,0.01
4963805,0.02
10908464,0.01
10122033,0.01
422708,0.05
5141302,0.05
14054199,0.01
7238460,0.02
5141312,0.01
13792065,0.05
14578500,0.02
14316366,0.04
5925005,0.01
10122066,0.02
10908499,0.01
11694932,0.02
14054231,0.05
14054233,0.04
5141338,0.01
1471325,0.01
5927775,0.04
13792099,0.02
14578532,0.01
5141349,0.01
160614,0.01
15493265,0.06
13529964,0.10
13529965,0.02
3830640,0.04
3830643,0.02
11694966,0.01
12481399,0.02
3306361,0.01
14054266,0.01
3830651,0.01
10646399,0.02
10646400,0.02
1995649,0.11
12219266,0.02
13005700,0.01
947078,0.07
10384265,0.01
10384266,0.01
12743566,0.02
15102864,0.02
14316433,0.02
2257812,0.02
4308462,0.01
6452121,0.01
4879258,0.01
2267114,0.05
14840733,0.01
12219300,0.01
13792166,0.01
14578599,0.01
6976426,0.01
10384299,0.01
1949170,0.09
3522035,0.01
5403577,0.01
6190010,0.01
4090016,0.01
4617154,0.01
12219333,0.04
1733576,0.04
1995721,0.01
15365066,0.05
12743631,0.02
12743632,0.02
5141459,0.02
1471452,0.01
2648229,0.01
6452195,0.01
5141476,0.04
12219365,0.01
13005799,0.04
15365099,0.01
6714349,0.01
4355061,0.04
11080532,0.09
2910378,0.04
13005832,0.06
3830801,0.01
11957266,0.01
13530131,0.01
15298633,0.06
14226265,0.01
3830808,0.01
4879385,0.05
10908700,0.06
13267999,0.02
14840864,0.04
10646564,0.05
7233000,0.01
11433000,0.05
6886236,0.01
13792299,0.01
11124232,0.04
11170866,0.01
12743731,0.04
12743733,0.02
6714427,0.01
11695165,0.04
12481599,0.01
13268033,0.01
13483531,0.02
11433032,0.01
12121264,0.01
13792332,0.02
13792333,0.02
15365198,0.02
15365200,0.01
6190163,0.01
12743764,0.02
14316632,0.01
1209435,0.02
6452316,0.07
10908765,0.06
13268065,0.01
14840932,0.01
423020,0.02
13005933,0.02
5928046,0.02
3306612,0.02
11957366,0.12
13530232,0.01
2782336,0.02
11510233,0.01
14054531,0.02
14840965,0.01
6452364,0.01
12129133,0.01
12203333,0.01
1733780,0.01
11170965,0.01
12743833,0.05
3306650,0.04
813253,0.01
11695266,0.01
13268132,0.01
14840999,0.01
12219564,0.01
1730760,0.04
1206474,0.01
6976703,0.01
14663200,0.02
10838099,0.01
12481731,0.05
14054599,0.02
5665993,0.02
3347319,0.02
12219599,0.02
5488163,0.05
10384598,0.04
11957465,0.07
13530331,0.01
14316764,0.01
4404797,0.01
685280,0.01
10908899,0.02
12481766,0.01
13268200,0.02
12828199,0.02
161004,0.04
10646766,0.02
4879599,0.02
4355314,0.01
13792499,0.02
14578933,0.04
12743933,0.02
15103231,0.02
2213809,0.01
10122498,0.01
10122499,0.02
5403909,0.04
3568903,0.01
7238921,0.02
3831056,0.01
13006099,0.17
14578966,0.02
11171098,0.01
14269999,0.05
4355358,0.02
11779632,0.01
10908966,0.04
4617513,0.02
5403946,0.01
12658099,0.01
1209644,0.01
3568944,0.02
10646833,0.05
13006132,0.01
6976826,0.01
11171133,0.01
11957566,0.02
12744000,0.05
13530433,0.02
4617538,0.01
5141828,0.01
4879686,0.01
10909000,0.01
4355401,0.01
161100,0.09
14007864,0.05
12219731,0.01
2782549,0.02
947542,0.02
13792599,0.05
10384733,0.04
12481898,0.02
14054764,0.04
4093294,0.04
3306864,0.02
5141878,0.01
13006199,0.05
6190456,0.01
14579066,0.15
423295,0.01
12744065,0.02
1734023,0.01
10909064,0.02
947593,0.04
10909066,0.01
3831179,0.01
11695500,0.01
12481933,0.01
14054798,0.01
14841231,0.05
1209744,0.04
13006231,0.01
13006232,0.04
5928345,0.01
10384799,0.01
12347632,0.01
4617635,0.01
685484,0.01
7239085,0.01
7279517,0.01
6452656,0.02
7239089,0.02
14841266,0.01
161208,0.01
13792698,0.07
15365564,0.04
14579133,0.04
5404094,0.01
10314365,0.02
11171264,0.02
1996226,0.01
7239111,0.05
15103433,0.01
12481998,0.02
2258383,0.01
5404112,0.04
10646999,0.05
10647000,0.05
2258394,0.02
14270031,0.02
7239132,0.01
685533,0.01
5928414,0.02
5928415,0.04
13483600,0.04
10384866,0.01
11171299,0.04
12744164,0.02
4617702,0.01
3784273,0.02
13530600,0.01
2782697,0.01
6452715,0.05
11695600,0.02
14841331,0.01
13658366,0.06
10647032,0.01
11433465,0.02
5928442,0.01
13006333,0.01
13792766,0.02
3307011,0.01
13530631,0.01
13530632,0.02
10122765,0.01
6977039,0.01
14579232,0.01
15365666,0.01
10384932,0.02
11823366,0.11
12744232,0.04
13530665,0.04
3044909,0.02
161327,0.02
12482098,0.02
14488499,0.02
685622,0.12
14841400,0.01
1996346,0.02
13792832,0.02
15365698,0.02
1472070,0.02
12744264,0.02
2520649,0.01
13570999,0.06
11867064,0.01
11695698,0.01
12482131,0.02
14055000,0.01
11561231,0.01
11433565,0.09
13006432,0.02
2560957,0.01
10122864,0.01
1472113,0.01
10122866,0.10
947827,0.01
6714997,0.02
685687,0.02
6715004,0.02
1734269,0.01
13006464,0.02
13006466,0.04
3044995,0.01
10385033,0.05
11171466,0.01
3569294,0.02
13789464,0.01
13268631,0.01
7239320,0.02
14055065,0.02
14841498,0.02
4832879,0.01
5928604,0.01
11433631,0.01
10647200,0.01
2258596,0.02
14579365,0.05
14579366,0.02
685736,0.01
420124,0.01
11171498,0.01
11171500,0.05
11957933,0.05
13530799,0.01
5928624,0.01
5706696,0.01
10122931,0.01
14055099,0.02
14841532,0.06
3569343,0.02
11433666,0.01
3307206,0.01
14579400,0.02
2258634,0.02
5928657,0.05
6715093,0.01
1734359,0.02
12482265,0.01
12482266,0.02
14055132,0.01
3045085,0.01
10647264,0.04
15365864,0.01
14007932,0.02
10385131,0.02
13530864,0.02
5794088,0.01
4617970,0.01
14317300,0.02
7239415,0.01
13268733,0.01
161540,0.01
3831561,0.06
1035406,0.01
14317331,0.01
1472279,0.02
12482331,0.01
11695900,0.01
13265200,0.01
10647333,0.05
2520870,0.01
13793065,0.01
4093738,0.01
14579499,0.01
4880172,0.04
11171633,0.04
13530931,0.04
15103800,0.01
13920564,0.02
423739,0.01
4618048,0.10
13006664,0.01
14579531,0.01
15365964,0.14
161614,0.02
11171664,0.01
1468728,0.05
2258771,0.01
1472341,0.01
4355927,0.04
4880218,0.01
13268833,0.02
15365999,0.02
1210225,0.01
7239539,0.04
14317432,0.02
10123131,0.01
2520961,0.02
14841732,0.04
10647431,0.04
11433864,0.01
11473900,0.01
376471,0.01
13793164,0.01
13793165,0.01
2258831,0.02
10385298,0.02
14317464,0.01
13125132,0.02
14055331,0.02
14841764,0.01
11036998,0.01
12220331,0.06
13006765,0.02
4618158,0.02
6191024,0.04
14313800,0.01
1381363,0.02
10385333,0.10
12744631,0.01
11958200,0.01
5404601,0.02
13531066,0.02
14317500,0.02
948157,0.01
13702133,0.04
14794400,0.01
12482498,0.02
13268931,0.02
12482500,0.01
14841798,0.01
14841799,0.04
14579666,0.01
5095075,0.01
10385366,0.01
4439716,0.06
13571066,0.01
12478800,0.01
12482531,0.04
12172966,0.01
1734630,0.01
14055399,0.04
1472488,0.01
14841833,0.01
6715371,0.02
10647532,0.04
10774866,0.06
1643517,0.01
15366131,0.01
6191093,0.01
11958264,0.02
813396,0.01
14317564,0.01
13531133,0.01
161790,0.01
3831807,0.01
14841866,0.02
3831823,0.01
3307545,0.04
11958300,0.01
10909731,0.04
10123300,0.11
14881798,0.01
5142576,0.02
13006898,0.02
4356149,0.02
15366199,0.06
2259001,0.02
1996859,0.01
11473931,0.02
10123333,0.01
11696199,0.02
13269064,0.02
14841932,0.01
11434064,0.01
12260366,0.05
15366231,0.02
14317666,0.01
686179,0.01
424045,0.01
14841966,0.04
10647664,0.02
10647665,0.02
11434100,0.02
14007998,0.01
14794431,0.02
11171964,0.02
11171965,0.01
3045502,0.01
13531265,0.02
14317698,0.02
14794433,0.06
10909833,0.05
2783372,0.04
1472653,0.01
4880532,0.02
11434133,0.01
13793432,0.02
1996954,0.01
1996961,0.04
12744866,0.04
6977700,0.01
10123432,0.01
10294300,0.15
11696298,0.02
12482731,0.01
4618412,0.06
12482733,0.01
14842033,0.02
11434165,0.02
11434166,0.02
13745865,0.01
1996984,0.10
13793465,0.01
12653599,0.02
11172033,0.02
1472711,0.01
12828364,0.01
14055631,0.02
11789599,0.01
1734866,0.01
1997013,0.02
5404889,0.04
7239905,0.05
11958499,0.01
14317798,0.05
11696364,0.04
3307759,0.01
1997041,0.04
2783476,0.01
10647800,0.05
13007098,0.11
12130033,0.02
5575722,0.01
11172098,0.04
4880643,0.01
162052,0.01
12744965,0.02
13531398,0.01
2259207,0.04
948488,0.01
10123532,0.01
11696399,0.01
12482833,0.01
13269266,0.02
14055700,0.02
4094232,0.01
11958566,0.02
3832107,0.01
6453553,0.02
14713831,0.01
10647865,0.05
12220731,0.01
12220732,0.02
4876682,0.01
12745033,0.01
14317898,0.02
