uid,get_then_use_coupon
11240265,0.00
11135800,0.00
10191698,0.00
10191700,0.00
1803093,0.00
11764566,0.00
1278808,0.00
14910300,0.00
4424542,0.00
5473123,0.00
6521700,0.00
4948838,0.00
15434599,0.00
13495100,0.00
2851690,0.00
1803115,0.00
5997428,0.00
13337464,0.00
230265,0.00
13337466,0.00
10716033,0.00
3900293,0.00
13861766,0.00
11240333,0.00
12813200,0.00
3900316,0.00
14910365,0.00
14910366,0.00
12288932,0.00
12288933,0.00
230314,0.00
11240365,0.00
1786013,0.00
1278898,0.00
14805833,0.00
754617,0.00
13337532,0.00
14910400,0.00
11223200,0.00
10716099,0.00
10716100,0.00
4424645,0.00
7046090,0.00
15434699,0.00
2851790,0.00
10611533,0.00
11240400,0.00
2327505,0.00
13582499,0.00
14386133,0.00
754646,0.00
12808699,0.00
2851801,0.00
11764698,0.00
10884831,0.00
13337566,0.00
14910432,0.00
14910433,0.00
5473253,0.00
6447883,0.00
15434731,0.00
1474150,0.00
5997551,0.00
14386165,0.00
10191865,0.00
10191866,0.00
6521858,0.00
10716166,0.00
6329858,0.00
11240464,0.00
11922264,0.00
11477632,0.00
11764765,0.00
1803295,0.00
5997602,0.00
5473318,0.00
2851879,0.00
12018833,0.00
13861932,0.00
1279023,0.00
4424752,0.00
1840772,0.00
12813364,0.00
12813366,0.00
12883465,0.00
1803321,0.00
5473338,0.00
10191931,0.00
11764798,0.00
11764799,0.00
11764800,0.00
754759,0.00
10191966,0.00
14910564,0.00
1803371,0.00
13861999,0.00
11240565,0.00
11764866,0.00
13337733,0.00
230540,0.00
4949133,0.00
13862032,0.00
1803411,0.00
125806,0.00
11240598,0.00
11240600,0.00
2327705,0.00
14386331,0.00
14386332,0.00
3900576,0.00
2485104,0.00
1803426,0.00
10063532,0.00
230564,0.00
13337766,0.00
1279143,0.00
5473457,0.00
6522039,0.00
5473464,0.00
11240633,0.00
14386366,0.00
10192064,0.00
11764932,0.00
13337800,0.00
3358924,0.00
14910666,0.00
12289231,0.00
754899,0.00
754901,0.00
11240666,0.00
14386399,0.00
10192098,0.00
10192100,0.00
12289265,0.00
2852082,0.00
13862132,0.00
14281598,0.00
15434999,0.00
5473531,0.00
754942,0.00
5473536,0.00
387968,0.00
5473538,0.00
11765000,0.00
1803530,0.00
230669,0.00
14456365,0.00
230672,0.00
15435031,0.00
2852127,0.00
12813600,0.00
5997857,0.00
3342175,0.00
10192165,0.00
11765031,0.00
2327848,0.00
11765033,0.00
14910765,0.00
10716464,0.00
230709,0.00
13862198,0.00
1803577,0.00
10436831,0.00
3900733,0.00
3900735,0.00
12813632,0.00
4425026,0.00
3883233,0.00
2327881,0.00
3900751,0.00
12289365,0.00
12009700,0.00
11240800,0.00
3376482,0.00
2852195,0.00
230759,0.00
10192233,0.00
3237429,0.00
11163398,0.00
12289398,0.00
3376503,0.00
12289400,0.00
15435131,0.00
3376512,0.00
14386564,0.00
5893014,0.00
2327942,0.00
11765131,0.00
13145666,0.00
13337998,0.00
4425105,0.00
4425108,0.00
12289432,0.00
13862299,0.00
14386599,0.00
13338033,0.00
2328003,0.00
12813766,0.00
2328008,0.00
11765199,0.00
3376594,0.00
14910932,0.00
3376609,0.00
2328034,0.00
11240933,0.00
3376614,0.00
14386666,0.00
4949487,0.00
4949488,0.00
12289532,0.00
11240964,0.00
618722,0.00
5473806,0.00
11765264,0.00
11765265,0.00
13338131,0.00
13817032,0.00
12289565,0.00
2852384,0.00
1928079,0.00
11240999,0.00
3376681,0.00
14386731,0.00
10192431,0.00
5473840,0.00
755249,0.00
5998133,0.00
10716733,0.00
13862465,0.00
4949577,0.00
12813898,0.00
10192465,0.00
10192466,0.00
1279571,0.00
5998164,0.00
3376727,0.00
2812271,0.00
12534031,0.00
12289633,0.00
5541904,0.00
11241066,0.00
12813932,0.00
10192498,0.00
11765364,0.00
4949622,0.00
1317049,0.00
12289664,0.00
2834710,0.00
5473933,0.00
14386832,0.00
1279634,0.00
10192531,0.00
1803925,0.00
13338264,0.00
3376802,0.00
12289699,0.00
755364,0.00
548895,0.00
15435433,0.00
4425387,0.00
11241132,0.00
6522546,0.00
2048286,0.00
15435464,0.00
15435465,0.00
6522572,0.00
11765464,0.00
10709500,0.00
14911198,0.00
4949727,0.00
7046890,0.00
11241198,0.00
1804016,0.00
12814065,0.00
13060099,0.00
10192631,0.00
2328312,0.00
3376889,0.00
4425468,0.00
14911232,0.00
1804034,0.00
1804046,0.00
14386964,0.00
4669743,0.00
13338398,0.00
14911266,0.00
1804069,0.00
13862698,0.00
13862699,0.00
1804079,0.00
11241265,0.00
12814133,0.00
10192700,0.00
3901247,0.00
14911298,0.00
10524299,0.00
5474117,0.00
15435599,0.00
1279837,0.00
5998432,0.00
5998436,0.00
3376998,0.00
10717031,0.00
1804137,0.00
4425585,0.00
2852722,0.00
7047027,0.00
11241333,0.00
12814199,0.00
14387064,0.00
1279865,0.00
755579,0.00
10262165,0.00
11765633,0.00
13338500,0.00
5998472,0.00
13862800,0.00
2328471,0.00
12814232,0.00
14387100,0.00
12621466,0.00
13338531,0.00
1279908,0.00
3377068,0.00
1279917,0.00
13582664,0.00
11241398,0.00
11241399,0.00
755642,0.00
14387131,0.00
5474236,0.00
7047102,0.00
125941,0.00
755660,0.00
10717133,0.00
12289999,0.00
12290000,0.00
3009528,0.00
2328531,0.00
4949973,0.00
14387164,0.00
11765732,0.00
13338599,0.00
10717164,0.00
14323332,0.00
13320531,0.00
12977164,0.00
3901431,0.00
2852857,0.00
11922431,0.00
12814333,0.00
10361099,0.00
7047169,0.00
231428,0.00
11765765,0.00
1280009,0.00
3533826,0.00
10717200,0.00
12290065,0.00
13862931,0.00
15435799,0.00
2852894,0.00
1280035,0.00
10192932,0.00
10192933,0.00
11765798,0.00
1087153,0.00
7047216,0.00
1804337,0.00
12290098,0.00
13058399,0.00
7047232,0.00
14387265,0.00
10192966,0.00
13233164,0.00
6522955,0.00
231501,0.00
7047247,0.00
10717265,0.00
755794,0.00
12290131,0.00
1873595,0.00
11765865,0.00
7047275,0.00
13338733,0.00
14911599,0.00
10717299,0.00
4950133,0.00
12290166,0.00
15435898,0.00
6523004,0.00
2572650,0.00
11241598,0.00
4950143,0.00
12814464,0.00
1280130,0.00
6242667,0.00
3901574,0.00
11765898,0.00
999789,0.00
1280146,0.00
12290198,0.00
12290199,0.00
231577,0.00
4950173,0.00
12814498,0.00
14387364,0.00
6523047,0.00
755880,0.00
11765932,0.00
231599,0.00
231602,0.00
10717364,0.00
12290232,0.00
5474489,0.00
5474493,0.00
11241665,0.00
12814531,0.00
1280199,0.00
3377355,0.00
1804492,0.00
13338831,0.00
12290264,0.00
12290265,0.00
755931,0.00
4950248,0.00
10193133,0.00
11765999,0.00
13338866,0.00
10717432,0.00
12290298,0.00
12290300,0.00
15242965,0.00
14387464,0.00
11766032,0.00
231697,0.00
7047448,0.00
7043322,0.00
13233199,0.00
15436065,0.00
11241764,0.00
12814631,0.00
2853165,0.00
2853170,0.00
14911798,0.00
4426039,0.00
10482565,0.00
12290365,0.00
4950336,0.00
11241798,0.00
1280327,0.00
12814666,0.00
10193232,0.00
13338964,0.00
14911831,0.00
14911832,0.00
756058,0.00
10717531,0.00
10717533,0.00
3901794,0.00
11241831,0.00
2328938,0.00
3901805,0.00
14543933,0.00
13447133,0.00
231795,0.00
15330366,0.00
13339000,0.00
4426105,0.00
756091,0.00
10717566,0.00
13863298,0.00
13863300,0.00
15436165,0.00
5998982,0.00
11241864,0.00
4950409,0.00
11241866,0.00
4075452,0.00
14387598,0.00
10193298,0.00
11922499,0.00
7203908,0.00
1804703,0.00
10717600,0.00
4426145,0.00
1804706,0.00
1804709,0.00
7047591,0.00
11241899,0.00
11241900,0.00
3377582,0.00
5718429,0.00
14387632,0.00
7047602,0.00
4426164,0.00
14911931,0.00
10717631,0.00
1804739,0.00
1280460,0.00
12814798,0.00
2853329,0.00
13339099,0.00
5474783,0.00
14019664,0.00
3901929,0.00
1804780,0.00
5999094,0.00
11766266,0.00
4426237,0.00
12290565,0.00
13863432,0.00
13863433,0.00
6523404,0.00
11241999,0.00
14387731,0.00
38660,0.00
13339164,0.00
13339165,0.00
13339166,0.00
1698907,0.00
10717733,0.00
13863465,0.00
12359432,0.00
14387766,0.00
6395466,0.00
5999174,0.00
12290632,0.00
13863498,0.00
13863499,0.00
13863500,0.00
12534200,0.00
12814932,0.00
12814933,0.00
14387798,0.00
756312,0.00
4426331,0.00
10193500,0.00
5474909,0.00
13339231,0.00
756320,0.00
14912099,0.00
13495398,0.00
11242100,0.00
232054,0.00
14387833,0.00
5999229,0.00
756353,0.00
10717833,0.00
4950667,0.00
13863564,0.00
15436432,0.00
11242132,0.00
3429512,0.00
7047837,0.00
11766432,0.00
4426402,0.00
6330139,0.00
13339300,0.00
14912165,0.00
14912166,0.00
4950695,0.00
13863600,0.00
15436465,0.00
15436466,0.00
14387899,0.00
3902143,0.00
10193600,0.00
13339332,0.00
14912199,0.00
10717898,0.00
10717899,0.00
10717900,0.00
13863631,0.00
7047888,0.00
11398264,0.00
15436499,0.00
4950740,0.00
11242199,0.00
12815066,0.00
14387931,0.00
14387932,0.00
14387933,0.00
7047902,0.00
5475043,0.00
3324766,0.00
13339365,0.00
13339366,0.00
232175,0.00
13863664,0.00
13863666,0.00
1805048,0.00
14387965,0.00
11766531,0.00
933010,0.00
14912265,0.00
10717966,0.00
12290833,0.00
912515,0.00
4950807,0.00
11136132,0.00
11242266,0.00
2922287,0.00
12815133,0.00
14388000,0.00
3902244,0.00
6523687,0.00
14912298,0.00
5999408,0.00
12709000,0.00
13863732,0.00
11310900,0.00
15126432,0.00
13339464,0.00
13339466,0.00
3970871,0.00
4950860,0.00
10718031,0.00
10718032,0.00
4950868,0.00
13863766,0.00
2853719,0.00
4426585,0.00
5999452,0.00
11242333,0.00
11058700,0.00
232288,0.00
7048036,0.00
11766631,0.00
11766632,0.00
14912366,0.00
5475190,0.00
13863799,0.00
13233300,0.00
11242364,0.00
232318,0.00
2329473,0.00
14388099,0.00
6523780,0.00
10193799,0.00
11766664,0.00
11766665,0.00
11766666,0.00
756619,0.00
5543746,0.00
5999506,0.00
3130345,0.00
1805204,0.00
12290966,0.00
13863833,0.00
15436699,0.00
2329514,0.00
13339565,0.00
14912432,0.00
7048114,0.00
3378100,0.00
14641799,0.00
1698975,0.00
15436732,0.00
2329536,0.00
2329537,0.00
14388164,0.00
13145932,0.00
13339598,0.00
2329551,0.00
13339600,0.00
13863898,0.00
15436765,0.00
3902430,0.00
5475295,0.00
5999587,0.00
12815333,0.00
14388198,0.00
10193899,0.00
13339631,0.00
14912498,0.00
1281015,0.00
2853881,0.00
12291066,0.00
2329595,0.00
13782166,0.00
4092931,0.00
12815365,0.00
2329606,0.00
10193931,0.00
10193933,0.00
2853903,0.00
14912531,0.00
5437204,0.00
3378200,0.00
5475354,0.00
12291099,0.00
13863966,0.00
6868767,0.00
11242533,0.00
12815399,0.00
5999656,0.00
5475371,0.00
11766832,0.00
13339698,0.00
3378227,0.00
13339700,0.00
12291133,0.00
13863999,0.00
15436864,0.00
11242564,0.00
1281094,0.00
756809,0.00
14388298,0.00
14388300,0.00
10193998,0.00
13339731,0.00
13339732,0.00
14912600,0.00
10718299,0.00
13864033,0.00
232549,0.00
11242599,0.00
12815466,0.00
1352016,0.00
5475443,0.00
13339765,0.00
14912632,0.00
14912633,0.00
12291198,0.00
11242633,0.00
14388365,0.00
5999759,0.00
11766931,0.00
11766933,0.00
2854039,0.00
10718366,0.00
10349765,0.00
13864099,0.00
4582598,0.00
11242664,0.00
12815531,0.00
12815533,0.00
5999791,0.00
11766964,0.00
11766965,0.00
13339831,0.00
13339833,0.00
2329786,0.00
5475517,0.00
818582,0.00
10718399,0.00
2329802,0.00
5999819,0.00
2854092,0.00
475682,0.00
15493065,0.00
4951255,0.00
2329824,0.00
12291298,0.00
1805540,0.00
13864166,0.00
60122,0.00
12815599,0.00
13845032,0.00
6679763,0.00
10194166,0.00
13339900,0.00
999978,0.00
3902720,0.00
232705,0.00
2329861,0.00
232714,0.00
5999884,0.00
14388498,0.00
10194200,0.00
13339932,0.00
7048481,0.00
10718498,0.00
7204059,0.00
6524198,0.00
757035,0.00
12815664,0.00
1805621,0.00
1805622,0.00
4427064,0.00
2854203,0.00
13339964,0.00
13339966,0.00
12184800,0.00
757058,0.00
10718531,0.00
14112632,0.00
6524232,0.00
15437132,0.00
12815698,0.00
1436899,0.00
12815700,0.00
1805656,0.00
3902810,0.00
3378525,0.00
4951391,0.00
13864298,0.00
15437164,0.00
11242866,0.00
232823,0.00
10194298,0.00
10194299,0.00
13340032,0.00
12291466,0.00
13864332,0.00
12815766,0.00
14388631,0.00
10194332,0.00
7048615,0.00
12291499,0.00
5315011,0.00
15437231,0.00
11242931,0.00
11242932,0.00
7048630,0.00
6000060,0.00
6524349,0.00
2330046,0.00
4951489,0.00
14912964,0.00
232905,0.00
10718666,0.00
912631,0.00
1087394,0.00
15437264,0.00
2854368,0.00
3359312,0.00
13340131,0.00
4427237,0.00
14912998,0.00
13864433,0.00
15437298,0.00
12815865,0.00
1805821,0.00
10194431,0.00
1805824,0.00
10194433,0.00
11767298,0.00
11767300,0.00
14913031,0.00
12291599,0.00
7048723,0.00
15437332,0.00
15437333,0.00
757272,0.00
12815898,0.00
12815900,0.00
14388765,0.00
11767331,0.00
232997,0.00
14913066,0.00
10718765,0.00
12291631,0.00
7048753,0.00
13864498,0.00
15437364,0.00
10349833,0.00
2330169,0.00
12815932,0.00
2330181,0.00
3378766,0.00
12291664,0.00
1281619,0.00
13495566,0.00
15437399,0.00
12815964,0.00
12815965,0.00
10194532,0.00
14913132,0.00
14913133,0.00
14456765,0.00
4951665,0.00
3378803,0.00
12291700,0.00
13864566,0.00
3378810,0.00
11243131,0.00
1262186,0.00
4844822,0.00
1281672,0.00
11767433,0.00
13340299,0.00
14913165,0.00
3378832,0.00
10718865,0.00
233112,0.00
11243165,0.00
4951714,0.00
12643432,0.00
11767465,0.00
13408199,0.00
14913199,0.00
10718899,0.00
757431,0.00
3378872,0.00
3378880,0.00
10612000,0.00
2330313,0.00
4951754,0.00
14913232,0.00
10718931,0.00
12291799,0.00
15437532,0.00
2330333,0.00
233185,0.00
14913265,0.00
14913266,0.00
6524661,0.00
12291832,0.00
6000377,0.00
11243264,0.00
7048963,0.00
4951814,0.00
233226,0.00
11767566,0.00
14913300,0.00
2854678,0.00
12291865,0.00
12291866,0.00
1174831,0.00
13864732,0.00
3378974,0.00
11243299,0.00
5019612,0.00
10194732,0.00
4951856,0.00
13340466,0.00
6524725,0.00
1806134,0.00
12272265,0.00
13864765,0.00
15437633,0.00
757570,0.00
11243332,0.00
14389066,0.00
4495331,0.00
6155577,0.00
1806168,0.00
12291932,0.00
233313,0.00
2854756,0.00
2330477,0.00
4951921,0.00
2330486,0.00
4427643,0.00
10719100,0.00
15437699,0.00
11243399,0.00
14389131,0.00
6524812,0.00
7049103,0.00
6000528,0.00
2854811,0.00
233372,0.00
3379109,0.00
1247295,0.00
12816299,0.00
14389164,0.00
2871644,0.00
14389166,0.00
14913465,0.00
1806266,0.00
10719164,0.00
5476285,0.00
1806271,0.00
12292033,0.00
13864899,0.00
15437765,0.00
11243464,0.00
14389199,0.00
14389200,0.00
10194900,0.00
13340631,0.00
5419778,0.00
4582735,0.00
14913500,0.00
12292066,0.00
1806319,0.00
14389232,0.00
1282035,0.00
14913533,0.00
1437013,0.00
10719232,0.00
13864964,0.00
11243531,0.00
1806353,0.00
3379218,0.00
2854938,0.00
5194415,0.00
233508,0.00
12292133,0.00
13864998,0.00
4952108,0.00
12010164,0.00
14913598,0.00
10719298,0.00
2922507,0.00
10719300,0.00
650593,0.00
5476426,0.00
15437900,0.00
12816464,0.00
1282130,0.00
3903576,0.00
6525023,0.00
10786832,0.00
233572,0.00
6000742,0.00
12292199,0.00
14389364,0.00
757880,0.00
5019668,0.00
10961599,0.00
233597,0.00
13340799,0.00
13340800,0.00
14913666,0.00
10719364,0.00
12292231,0.00
1806472,0.00
12292233,0.00
13865098,0.00
11243665,0.00
12816531,0.00
1998001,0.00
6000814,0.00
11243699,0.00
5476532,0.00
14812233,0.00
14389431,0.00
11767999,0.00
13340865,0.00
475851,0.00
4427986,0.00
12816598,0.00
15418064,0.00
2330855,0.00
6525160,0.00
3534204,0.00
2855153,0.00
233715,0.00
6525172,0.00
1806586,0.00
14389500,0.00
11768064,0.00
11768065,0.00
2330882,0.00
13340932,0.00
6525190,0.00
1961345,0.00
3379468,0.00
2330896,0.00
7049489,0.00
6068270,0.00
14389532,0.00
758046,0.00
1806624,0.00
10195233,0.00
11768098,0.00
11768099,0.00
10719531,0.00
5019698,0.00
1282350,0.00
758064,0.00
11243831,0.00
3359456,0.00
11768132,0.00
234740,0.00
13340998,0.00
13340999,0.00
233800,0.00
1282377,0.00
10719564,0.00
1806669,0.00
13865299,0.00
13865300,0.00
14719033,0.00
11768164,0.00
233830,0.00
14913899,0.00
2855277,0.00
6068285,0.00
10719600,0.00
12292465,0.00
13865331,0.00
13865332,0.00
14389633,0.00
4428162,0.00
7049604,0.00
11768198,0.00
11768199,0.00
13341066,0.00
758162,0.00
4757571,0.00
15438232,0.00
11243933,0.00
1282463,0.00
3379616,0.00
13845232,0.00
3903906,0.00
1786609,0.00
2855337,0.00
5960994,0.00
13341100,0.00
14913965,0.00
10262600,0.00
15438265,0.00
3379645,0.00
14389699,0.00
1806789,0.00
4952519,0.00
10195400,0.00
11768265,0.00
13341133,0.00
14288500,0.00
6525396,0.00
1282518,0.00
12816864,0.00
14389733,0.00
10195433,0.00
13341164,0.00
7291645,0.00
4952560,0.00
10719731,0.00
2331124,0.00
1282558,0.00
3359488,0.00
12816899,0.00
233994,0.00
6001171,0.00
10719765,0.00
12292633,0.00
13865499,0.00
15438365,0.00
2855456,0.00
12816931,0.00
1611868,0.00
11768365,0.00
13341232,0.00
14914100,0.00
3379765,0.00
4428343,0.00
12292665,0.00
15438399,0.00
2855489,0.00
11244098,0.00
14389831,0.00
10195532,0.00
6525518,0.00
234070,0.00
6525529,0.00
13865564,0.00
234077,0.00
4428383,0.00
15438433,0.00
14389864,0.00
2855530,0.00
13845266,0.00
3904110,0.00
11768431,0.00
13341299,0.00
10719865,0.00
2855546,0.00
12292733,0.00
4428424,0.00
2310935,0.00
5477009,0.00
13341333,0.00
234137,0.00
12292765,0.00
12292766,0.00
13865631,0.00
13865632,0.00
758435,0.00
2855589,0.00
758440,0.00
12817065,0.00
12817066,0.00
13153732,0.00
6001331,0.00
13341364,0.00
6001334,0.00
4952760,0.00
6001337,0.00
15155999,0.00
10719932,0.00
12292799,0.00
15438531,0.00
15438533,0.00
11244231,0.00
4952776,0.00
1807051,0.00
6001356,0.00
2855630,0.00
10195665,0.00
13341399,0.00
10961700,0.00
12292832,0.00
15438564,0.00
15438565,0.00
11244264,0.00
4428527,0.00
3883816,0.00
10195698,0.00
13341432,0.00
13341433,0.00
4952828,0.00
13865731,0.00
15438599,0.00
11244299,0.00
1683776,0.00
11768600,0.00
14456964,0.00
11485999,0.00
6001439,0.00
10720033,0.00
12292899,0.00
4428580,0.00
15438632,0.00
12891865,0.00
2855725,0.00
11768631,0.00
3904313,0.00
1282880,0.00
10720066,0.00
13865798,0.00
15438664,0.00
11244364,0.00
11244366,0.00
1282897,0.00
14390098,0.00
10195798,0.00
234327,0.00
2855769,0.00
234330,0.00
13341531,0.00
2855777,0.00
3904360,0.00
13583164,0.00
15438698,0.00
3380079,0.00
12817265,0.00
11768698,0.00
13341564,0.00
758656,0.00
12292999,0.00
126444,0.00
13865866,0.00
4952972,0.00
11244431,0.00
6118133,0.00
12817300,0.00
14390165,0.00
10175300,0.00
11768733,0.00
6001566,0.00
13341599,0.00
13321031,0.00
15438764,0.00
4953005,0.00
6525873,0.00
13321033,0.00
14390200,0.00
10195898,0.00
7050171,0.00
14467233,0.00
10720200,0.00
4428751,0.00
4953040,0.00
12817365,0.00
15068665,0.00
10195933,0.00
4428768,0.00
6525921,0.00
6001640,0.00
4428778,0.00
14390264,0.00
10195964,0.00
13341698,0.00
2660523,0.00
3883862,0.00
10262700,0.00
2485763,0.00
13520364,0.00
11768864,0.00
13341732,0.00
13341733,0.00
14914600,0.00
2855977,0.00
758826,0.00
13866032,0.00
5194591,0.00
6243168,0.00
6001731,0.00
3904582,0.00
1283144,0.00
234574,0.00
5369359,0.00
11768931,0.00
11768932,0.00
758887,0.00
13866098,0.00
15438965,0.00
11922964,0.00
12817531,0.00
3904636,0.00
4428925,0.00
14390399,0.00
7183084,0.00
13590200,0.00
2331791,0.00
758930,0.00
234643,0.00
234644,0.00
7050397,0.00
5477537,0.00
4428963,0.00
2856101,0.00
11768999,0.00
2331818,0.00
6526128,0.00
758964,0.00
6001845,0.00
2550426,0.00
5477564,0.00
6505333,0.00
14390466,0.00
10262731,0.00
10196164,0.00
10196165,0.00
14914766,0.00
3709133,0.00
12293331,0.00
2331864,0.00
234715,0.00
3324851,0.00
5477600,0.00
5477603,0.00
2331877,0.00
12010364,0.00
13341931,0.00
13328332,0.00
10720499,0.00
13866232,0.00
15439100,0.00
11244798,0.00
126507,0.00
14390532,0.00
2856198,0.00
10196232,0.00
11769098,0.00
13341964,0.00
13341966,0.00
14914832,0.00
12293400,0.00
1283355,0.00
10196264,0.00
10196265,0.00
1020387,0.00
14914864,0.00
10961800,0.00
14914866,0.00
10720564,0.00
12817731,0.00
2748738,0.00
2856271,0.00
12293464,0.00
14390632,0.00
14390633,0.00
759146,0.00
11769198,0.00
11769199,0.00
13342064,0.00
4429170,0.00
7050614,0.00
1262484,0.00
234878,0.00
15439231,0.00
6002048,0.00
11660865,0.00
2856328,0.00
10196364,0.00
10196365,0.00
14914964,0.00
14914966,0.00
10720664,0.00
10720665,0.00
15439264,0.00
5282032,0.00
15439266,0.00
3380643,0.00
3380649,0.00
2005739,0.00
14390699,0.00
10196399,0.00
13342132,0.00
13342133,0.00
14914999,0.00
1807803,0.00
13866432,0.00
15439298,0.00
15439299,0.00
5477834,0.00
14390732,0.00
10196431,0.00
4953553,0.00
759250,0.00
13342164,0.00
126542,0.00
759261,0.00
12293598,0.00
12293599,0.00
13866464,0.00
2332132,0.00
15439333,0.00
3904999,0.00
12817900,0.00
1283565,0.00
2332144,0.00
4953585,0.00
759283,0.00
11769332,0.00
13342198,0.00
13342199,0.00
4429310,0.00
4429319,0.00
10430300,0.00
12817931,0.00
1807888,0.00
12709465,0.00
13342233,0.00
2856474,0.00
6767535,0.00
235039,0.00
10720800,0.00
6526498,0.00
1807907,0.00
11311366,0.00
6002214,0.00
15439399,0.00
3380777,0.00
11245099,0.00
11245100,0.00
2856496,0.00
12884232,0.00
14915132,0.00
10720831,0.00
4429378,0.00
1283651,0.00
13866565,0.00
13866566,0.00
6002248,0.00
759371,0.00
12817998,0.00
14390865,0.00
1283666,0.00
10196564,0.00
13342299,0.00
12447333,0.00
13866598,0.00
15439464,0.00
12818031,0.00
6526579,0.00
10196598,0.00
11769465,0.00
13342331,0.00
4429438,0.00
14915199,0.00
3551820,0.00
10720898,0.00
10720899,0.00
12293764,0.00
4757782,0.00
4953742,0.00
5478034,0.00
14390933,0.00
2856605,0.00
3115369,0.00
14915232,0.00
5478049,0.00
10720932,0.00
12293799,0.00
13866664,0.00
5194695,0.00
3266206,0.00
4429485,0.00
11245232,0.00
12818100,0.00
14390966,0.00
6002359,0.00
7029706,0.00
13342400,0.00
12534731,0.00
12293833,0.00
7050955,0.00
2332369,0.00
235219,0.00
14391000,0.00
10196699,0.00
5893754,0.00
13342432,0.00
3380969,0.00
12293866,0.00
235243,0.00
11146733,0.00
15439599,0.00
5978497,0.00
11245299,0.00
1808118,0.00
3905271,0.00
10196731,0.00
11769598,0.00
11769600,0.00
4320896,0.00
13342466,0.00
3380997,0.00
2856711,0.00
15439631,0.00
11245332,0.00
12818199,0.00
4408283,0.00
4495665,0.00
4320903,0.00
6243293,0.00
2856752,0.00
2486883,0.00
5903201,0.00
11245366,0.00
1283909,0.00
199875,0.00
10721098,0.00
13866831,0.00
3777519,0.00
15439699,0.00
4953943,0.00
3381080,0.00
14391133,0.00
10196833,0.00
4429669,0.00
6526826,0.00
3381103,0.00
13866864,0.00
4953970,0.00
15439732,0.00
10196865,0.00
13342600,0.00
12534764,0.00
14915466,0.00
6002572,0.00
10721166,0.00
1808271,0.00
11245465,0.00
2856864,0.00
3905441,0.00
10196898,0.00
1808291,0.00
10721198,0.00
12294065,0.00
13866931,0.00
3905467,0.00
2332604,0.00
12818365,0.00
4429760,0.00
14391233,0.00
10196933,0.00
14915531,0.00
2332620,0.00
10721232,0.00
6505464,0.00
12294098,0.00
11245532,0.00
6002655,0.00
